target_date,actual_up,score,future_log_return,stage1_predicted_move,high_volatility,predicted_up,correct,outer_fold
2012-06-11,0,0.9836810827255249,-0.01277853673432137,True,False,1,False,1
2012-06-12,1,0.025549912825226784,0.011425195187419059,True,False,0,False,1
2012-06-13,0,0.990526556968689,-0.006415289197970859,True,False,1,False,1
2012-06-14,1,0.31486043334007263,0.010544602119150941,True,False,0,False,1
2012-06-19,1,0.7871307134628296,0.009626161675834072,True,False,1,True,1
2012-06-25,0,0.6100192070007324,-0.016164709374456528,True,False,1,False,1
2012-06-27,1,0.8682654500007629,0.008976130181058067,True,False,1,True,1
2012-06-29,1,0.9750185012817383,0.02462107206103697,True,False,1,True,1
2012-07-10,0,0.3418485224246979,-0.008758371916199225,True,False,1,False,1
2012-07-13,1,0.42313602566719055,0.016638618556256375,True,False,1,True,1
2012-07-17,1,0.9823976159095764,0.006843604159668158,True,False,1,True,1
2012-07-24,0,0.9725468158721924,-0.008623975160813382,True,False,1,False,1
2012-07-26,1,0.494839608669281,0.01636279364520529,True,False,1,True,1
2012-07-31,0,0.3661234676837921,-0.0070189945103160956,True,False,1,False,1
2012-08-03,1,0.9834781289100647,0.019639072154451945,True,False,1,True,1
2012-08-16,1,0.9072192311286926,0.0073514753644729515,True,False,1,True,1
2012-08-30,0,0.6936749219894409,-0.007233996182479838,True,False,1,False,1
2012-09-06,1,0.002198009053245187,0.020093415455824763,True,False,0,False,1
2012-09-25,0,0.9965183734893799,-0.010698896138496448,True,False,1,False,1
2012-09-27,1,0.9680452942848206,0.009377390550657554,True,False,1,True,1
2012-10-10,0,0.7740046381950378,-0.006400454454726661,True,False,1,False,1
2012-10-15,1,0.7477307915687561,0.0082936143668975,True,False,1,True,1
2012-10-16,1,0.9826012253761292,0.010082203211906414,True,False,1,True,1
2012-10-23,0,0.9880979657173157,-0.013973513048603455,True,False,1,False,1
2012-11-01,1,0.805767834186554,0.010415997374597061,True,False,1,True,1
2012-11-02,0,0.12271085381507874,-0.008931486463534484,True,False,0,True,1
2012-11-06,1,0.9842961430549622,0.007794713531612405,True,False,1,True,1
2012-11-07,0,0.999991774559021,-0.02292448913901554,True,False,1,False,1
2012-11-08,0,0.7788708209991455,-0.012096979082725046,True,False,1,False,1
2012-11-14,0,0.9809908866882324,-0.013590744815579842,True,False,1,False,1
2012-11-19,1,0.8799622654914856,0.020037038884988225,True,False,1,True,1
2012-11-23,1,0.9786968231201172,0.013533035130504684,True,False,1,True,1
2012-11-28,1,0.7019482851028442,0.008020234257834215,True,False,1,True,1
2012-12-11,1,0.9891913533210754,0.006785386519996082,True,False,1,True,1
2012-12-17,1,0.7155235409736633,0.011683752096523075,True,False,1,True,1
2012-12-20,1,0.9999192953109741,0.005735835941309844,True,False,1,True,1
2012-12-28,0,0.9821402430534363,-0.010866961580575455,True,False,1,False,1
2012-12-31,1,0.9999349117279053,0.016853570296344864,True,False,1,True,1
2013-01-02,1,0.21092009544372559,0.025307232530281845,True,False,0,False,1
2013-01-10,1,0.09326787292957306,0.007918155104775441,True,False,0,False,1
2013-01-17,1,0.20418933033943176,0.0064395880109128344,True,False,0,False,1
2013-01-25,1,0.9323020577430725,0.005606344041853558,True,False,1,True,1
2013-02-01,1,0.5907906293869019,0.010234744303814203,True,False,1,True,1
2013-02-05,1,0.9983565211296082,0.010047057361337028,True,False,1,True,1
2013-02-08,1,0.8893116116523743,0.005548939530563959,True,False,1,True,1
2013-02-19,1,0.9997972846031189,0.007466627480102244,True,False,1,True,1
2013-02-20,0,0.9628132581710815,-0.012541637747840189,True,False,1,False,1
2013-02-21,0,0.21803493797779083,-0.006097567843170686,True,False,0,True,1
2013-02-22,1,0.9799687266349792,0.00972520140623874,True,False,1,True,1
2013-02-25,0,0.619658350944519,-0.019210264686089513,True,False,1,False,1
2013-02-26,1,0.996986448764801,0.006822341075306378,True,False,1,True,1
2013-02-27,1,0.9995394945144653,0.012519617305904326,True,False,1,True,1
2013-03-18,0,0.9944140911102295,-0.0055341235315858415,True,False,1,False,1
2013-03-20,1,0.8933866620063782,0.006961045320596425,True,False,1,True,1
2013-03-22,1,0.9976071119308472,0.008001110346472698,True,False,1,True,1
2013-03-26,1,0.9499731659889221,0.007970765961989446,True,False,1,True,1
2013-04-08,1,0.9058830142021179,0.006744432648754667,True,False,1,True,1
2013-04-16,1,0.9835679531097412,0.014654910174762463,True,False,1,True,1
2013-04-18,0,0.9945429563522339,-0.006273270181493821,True,False,1,False,1
2013-04-19,1,0.7763267755508423,0.008655802114729601,True,False,1,True,1
2013-04-23,1,0.9980756044387817,0.010256504155200347,True,False,1,True,1
2013-05-02,1,0.9704889059066772,0.009244484452722372,True,False,1,True,1
2013-05-14,1,0.21323761343955994,0.010280849124774243,True,False,0,False,1
2013-05-17,1,0.7171016931533813,0.009630543371476553,True,False,1,True,1
2013-05-28,1,0.9344340562820435,0.0059709202535344254,True,False,1,True,1
2013-05-31,0,0.9259846806526184,-0.014456063768440826,True,False,1,False,1
2013-06-03,1,0.9398121237754822,0.005491222748205635,True,False,1,True,1
2013-06-05,0,0.973178505897522,-0.014099875084750964,True,False,1,False,1
2013-06-06,1,0.9368086457252502,0.009012353932596352,True,False,1,True,1
2013-06-07,1,0.9567192196846008,0.012640276575702901,True,False,1,True,1
2013-06-12,0,0.9050375819206238,-0.008311613667880477,True,False,1,False,1
2013-06-13,1,0.6262603998184204,0.01509420400859605,True,False,1,True,1
2013-06-14,0,0.3684772253036499,-0.006292296273244697,True,False,1,False,1
2013-06-17,1,0.11270076036453247,0.007691935760106994,True,False,0,False,1
2013-06-18,1,0.9765253067016602,0.007874551687688627,True,False,1,True,1
2013-06-20,0,0.14638221263885498,-0.025090386433772593,True,False,0,True,1
2013-06-24,0,0.39111974835395813,-0.012716520551955237,True,False,1,False,1
2013-06-25,1,0.8674261569976807,0.00956829998834733,True,False,1,True,1
2013-06-26,1,0.9862157106399536,0.009852246442467346,True,False,1,True,1
2013-07-01,1,0.49428117275238037,0.0058425329038531955,True,False,1,True,1
2013-07-05,1,0.9968216419219971,0.01073094156035213,True,False,1,True,1
2013-07-08,1,0.9993793964385986,0.00568856580219072,True,False,1,True,1
2013-08-01,1,0.35154861211776733,0.011491990153753543,True,False,1,True,1
2013-08-06,0,0.03288465365767479,-0.005698697921155843,True,False,0,True,1
2013-08-15,0,0.9528551697731018,-0.014084743088398959,True,False,1,False,1
2013-08-19,0,0.999679446220398,-0.006412590268578053,True,False,1,False,1
2013-08-21,0,0.994074285030365,-0.006179242260351285,True,False,1,False,1
2013-08-22,1,0.9946268200874329,0.009073923623194202,True,False,1,True,1
2013-08-27,0,0.8252767324447632,-0.016215083080727662,True,False,1,False,1
2013-09-04,1,0.9795728325843811,0.008238979257379415,True,False,1,True,1
2013-09-09,1,0.24928921461105347,0.009530516022100581,True,False,0,False,1
2013-09-20,0,0.023885849863290787,-0.011878521592229619,True,False,0,True,1
2013-09-30,0,0.9997922778129578,-0.005342581627234101,True,False,1,False,1
2013-10-01,1,0.999990701675415,0.007885037842500666,True,False,1,True,1
2013-10-03,0,0.9994087219238281,-0.009263710042895584,True,False,1,False,1
2013-10-04,1,0.36556103825569153,0.007548128275420309,True,False,1,True,1
2013-10-07,0,0.9926407933235168,-0.008682302092439639,True,False,1,False,1
2013-10-08,0,0.9967566132545471,-0.011714993948873946,True,False,1,False,1
2013-10-10,1,0.9953464865684509,0.02132883685530792,True,False,1,True,1
2013-10-11,1,0.28058260679244995,0.006422532529079709,True,False,0,False,1
2013-10-15,0,0.7625577449798584,-0.007280477763183888,True,False,1,False,1
2013-10-16,1,0.9975919723510742,0.01386925907348073,True,False,1,True,1
2013-10-17,1,0.6424834728240967,0.0066610566196149456,True,False,1,True,1
2013-10-29,1,0.3579522371292114,0.005319777444716878,True,False,1,True,1
2013-10-30,0,0.001083933049812913,-0.004979385063899464,True,False,0,True,1
2013-11-06,1,0.9543782472610474,0.0050927786073059,True,False,1,True,1
2013-11-07,0,0.8590764403343201,-0.012723861244583412,True,False,1,False,1
2013-11-08,1,0.9941555261611938,0.01340092000813424,True,False,1,True,1
2013-11-13,1,0.9480006098747253,0.007992377337158595,True,False,1,True,1
2013-11-14,1,0.9879502058029175,0.004976939488140353,True,False,1,True,1
2013-11-21,1,0.09581471979618073,0.008036219496011009,True,False,0,False,1
2013-11-22,1,0.3245575428009033,0.004989996456698458,True,False,1,True,1
2013-12-06,1,0.9929986000061035,0.011114930327336266,True,False,1,True,1
2013-12-11,0,0.9990695118904114,-0.011294518887728793,True,False,1,False,1
2013-12-16,1,0.9543272256851196,0.006212767889755312,True,False,1,True,1
2013-12-18,1,0.9911921620368958,0.016928408301777012,True,False,1,True,1
2013-12-23,1,0.9800772070884705,0.005328372245571922,True,False,1,True,1
2013-12-31,1,0.5243025422096252,0.00472169933228343,True,False,1,True,1
2014-01-02,0,0.8587124943733215,-0.009629868327046057,True,False,1,False,1
2014-01-07,1,0.06071924790740013,0.006122887751066847,True,False,0,False,1
2014-01-13,0,0.8339899778366089,-0.013394382993537016,True,False,1,False,1
2014-01-14,1,0.9995427131652832,0.010838707619623187,True,False,1,True,1
2014-01-15,1,0.0018094530096277595,0.005375657004934926,True,False,0,False,1
2014-01-23,0,0.12514567375183105,-0.008226965035855842,True,False,0,True,1
2014-01-24,0,0.9991940855979919,-0.021566827807321755,True,False,1,False,1
2014-01-27,0,0.8022006154060364,-0.004931390760639816,True,False,1,False,1
2014-01-28,1,0.9923800230026245,0.005937134119493119,True,False,1,True,1
2014-01-29,0,0.11113237589597702,-0.00965161611537867,True,False,0,True,1
2014-01-30,1,0.9550662040710449,0.010544657770921622,True,False,1,True,1
2014-01-31,0,0.8346491456031799,-0.005875639218870396,True,False,1,False,1
2014-02-03,0,0.4453357458114624,-0.022762410956105997,True,False,1,False,1
2014-02-04,1,0.8290135264396667,0.006980239059416479,True,False,1,True,1
2014-02-06,1,0.9939042925834656,0.013100981927253019,True,False,1,True,1
2014-02-07,1,0.8749844431877136,0.012319547789767769,True,False,1,True,1
2014-02-11,1,0.9991662502288818,0.010884393064174505,True,False,1,True,1
2014-02-14,1,0.9758412837982178,0.005503704430046969,True,False,1,True,1
2014-02-24,1,0.21903377771377563,0.005531490590065675,True,False,0,False,1
2014-02-27,1,0.9660991430282593,0.005233784227441233,True,False,1,True,1
2014-03-04,1,0.6784040927886963,0.013957742813019232,True,False,1,True,2
2014-03-13,0,0.5943781137466431,-0.01127653119657927,True,False,1,False,2
2014-03-17,1,0.6177075505256653,0.00900298889015155,True,False,1,True,2
2014-03-18,1,0.6287034153938293,0.007112529310234612,True,False,1,True,2
2014-03-19,0,0.5183890461921692,-0.005343034619756702,True,False,0,True,2
2014-03-20,1,0.5969683527946472,0.005822490887499918,True,False,1,True,2
2014-03-21,0,0.691256582736969,-0.008289942190954327,True,False,1,False,2
