candidate_name,groups,status,feature_count,training_rows,training_start,training_end,matched_base_roc_auc,delta_roc_auc_vs_matched_base,decision_threshold,stage2_roc_auc,stage2_average_precision,stage2_brier_score,stage2_balanced_accuracy,stage2_macro_f1,stage2_down_f1,stage2_up_f1,stage2_roc_auc_fold_mean,stage2_roc_auc_fold_std,oof_move_rows
calendar+equity_rotation+futures_core+technical_dynamics+volatility_options_core,"['calendar', 'equity_rotation', 'futures_core', 'technical_dynamics', 'volatility_options_core']",ok,86,2592,2007-08-20,2018-02-02,0.4935963182117028,0.06918474687705467,0.4528610110282898,0.5627810650887575,0.6239623466254611,0.2510544009045481,0.5581985535831689,0.5574373633764923,0.46645367412140576,0.6484210526315789,0.5571854074798068,0.025851075801424157,788
calendar+technical_dynamics,"['calendar', 'technical_dynamics']",ok,52,2633,2007-08-20,2018-02-02,0.482387020559996,0.06864223596239888,0.4705474078655243,0.5510292565223949,0.6019504206580939,0.255038954465,0.5567976172522997,0.5561870491237442,0.5076708507670851,0.6047032474804032,0.5460386547090792,0.018852714823833126,805
calendar+equity_rotation+macro_cross_asset+volatility_options_core,"['calendar', 'equity_rotation', 'macro_cross_asset', 'volatility_options_core']",ok,63,2590,2007-08-20,2018-02-02,0.48758453085376163,0.06354672971259512,0.47530636191368103,0.5511312605663568,0.6197696287305754,0.253392102049894,0.5478589919695689,0.5454256655376841,0.5089903181189488,0.5818610129564193,0.5517640081717872,0.029854917052020306,786
calendar+equity_rotation+futures_core+volatility_options_core,"['calendar', 'equity_rotation', 'futures_core', 'volatility_options_core']",ok,65,2592,2007-08-20,2018-02-02,0.4935963182117028,0.05842866535174229,0.4287734031677246,0.5520249835634451,0.6082273832525433,0.2610851658449758,0.5633464825772518,0.5635359572761919,0.49319213313161875,0.6338797814207651,0.5513256392840032,0.036919783081462335,788
calendar+equity_rotation,"['calendar', 'equity_rotation']",ok,41,2633,2007-08-20,2018-02-02,0.482387020559996,0.053856884331171806,0.468402624130249,0.5362439048911678,0.5968224114003238,0.2543117847845755,0.531025360679636,0.5307047014514026,0.4514200298953662,0.6099893730074389,0.5239690536012928,0.015711203235094427,805
equity_rotation+futures_core+rates_credit,"['equity_rotation', 'futures_core', 'rates_credit']",ok,58,2627,2007-08-20,2018-02-02,0.49427824718987085,0.04990358021872071,0.5119504630565643,0.5441818274085916,0.5970382181116843,0.25214002126665214,0.5560059374286367,0.5527008573479932,0.5258964143426295,0.5795053003533569,0.5482350115269518,0.030646486188991677,801
breadth+calendar+macro_cross_asset,"['breadth', 'calendar', 'macro_cross_asset']",ok,54,2625,2007-08-20,2018-02-02,0.4924114993501033,0.0458432092157911,0.4534992426633835,0.5382547085658944,0.6011335155307995,0.2563338376438368,0.545158268980809,0.5429998180855719,0.4469096671949287,0.6390899689762151,0.5294293169959677,0.045942764371957566,799
breadth+calendar+interaction_consensus,"['breadth', 'calendar', 'interaction_consensus']",ok,58,2629,2007-08-20,2018-02-02,0.4966401414677277,0.04554755589238346,0.4571658670902252,0.5421876973601112,0.6061752697631025,0.2560361984201213,0.5418877099911583,0.5419571555330207,0.4752186588921283,0.6086956521739131,0.5337331365818107,0.04147164507569797,803
macro_cross_asset+technical_dynamics,"['macro_cross_asset', 'technical_dynamics']",ok,51,2625,2007-08-20,2018-02-02,0.4924114993501033,0.04463261717256661,0.4248734563589096,0.5370441165226699,0.5930800808169894,0.25997132873666084,0.5340717944797002,0.5324034904969867,0.43993759750390016,0.6248693834900731,0.5372625761402726,0.015284874961332573,799
breadth+calendar+rates_credit,"['breadth', 'calendar', 'rates_credit']",ok,62,2633,2007-08-20,2018-02-02,0.482387020559996,0.0442743678680943,0.5279370546340942,0.5266613884280903,0.5952326543725697,0.25571983437801604,0.5412393806866738,0.5316770186335403,0.5316770186335403,0.5316770186335403,0.5252473719096177,0.023809952408866707,805
macro_cross_asset,['macro_cross_asset'],ok,30,2625,2007-08-20,2018-02-02,0.4924114993501033,0.04349211203710779,0.4698331654071808,0.5359036113872111,0.5926210964897646,0.2605924329455036,0.5559420954711114,0.5550999746899519,0.5111111111111111,0.5990888382687927,0.5388609761656761,0.04924216537242504,799
calendar+equity_rotation+futures_core+macro_cross_asset+volatility_options_core,"['calendar', 'equity_rotation', 'futures_core', 'macro_cross_asset', 'volatility_options_core']",ok,73,2590,2007-08-20,2018-02-02,0.48758453085376163,0.042965448013524865,0.46991634368896484,0.5305499788672865,0.6056208109183719,0.2597591804577316,0.533118924344886,0.5324395675707565,0.48068669527896996,0.584192439862543,0.5338075386522219,0.014930015908686306,786
calendar+equity_rotation+futures_core,"['calendar', 'equity_rotation', 'futures_core']",ok,51,2627,2007-08-20,2018-02-02,0.49427824718987085,0.041244830123569554,0.46343712508678436,0.5355230773134404,0.5911168076612285,0.2576683464148711,0.5288783588338282,0.5287271052900849,0.4540059347181009,0.603448275862069,0.5342691512300272,0.01053075124457602,801
technical_dynamics,['technical_dynamics'],ok,43,2633,2007-08-20,2018-02-02,0.482387020559996,0.038110139244960484,0.46680693328380585,0.5204971598049565,0.577340432460385,0.2602094818133422,0.5187565977982205,0.5160700562730856,0.4854111405835544,0.5467289719626168,0.5125959990557138,0.04014702669969294,805
calendar+equity_rotation+interaction_consensus+macro_cross_asset+technical_dynamics+volatility_options_core,"['calendar', 'equity_rotation', 'interaction_consensus', 'macro_cross_asset', 'technical_dynamics', 'volatility_options_core']",ok,96,2590,2007-08-20,2018-02-02,0.48758453085376163,0.037669061707523266,0.47942693531513214,0.5252535925612849,0.5946680796680445,0.2581537286906947,0.5221431213017751,0.5220693779904306,0.44545454545454544,0.5986842105263158,0.5299019441617618,0.06418961721113768,786
calendar+equity_rotation+futures_core+interaction_consensus+macro_cross_asset+volatility_options_core,"['calendar', 'equity_rotation', 'futures_core', 'interaction_consensus', 'macro_cross_asset', 'volatility_options_core']",ok,85,2590,2007-08-20,2018-02-02,0.48758453085376163,0.036962436601859716,0.45618605613708496,0.5245469674556213,0.6081579824684931,0.26320962944593684,0.5211525253592562,0.5188246097337006,0.4820936639118457,0.5555555555555556,0.5196512425332365,0.01644455784827145,786
calendar+macro_cross_asset+volatility_options_core,"['calendar', 'macro_cross_asset', 'volatility_options_core']",ok,53,2590,2007-08-20,2018-02-02,0.48758453085376163,0.03540389898562979,0.4956676512956619,0.5229884298393914,0.5934628999285539,0.2630654499687433,0.5342548076923077,0.5228814560735289,0.5259165613147914,0.5198463508322664,0.5230923034710963,0.047060415309271096,786
calendar+futures_core+interaction_consensus+macro_cross_asset+trend_direction,"['calendar', 'futures_core', 'interaction_consensus', 'macro_cross_asset', 'trend_direction']",ok,79,2464,2008-04-10,2018-02-02,0.5065938594683701,0.033580112448853394,0.5184187591075897,0.5401739719172235,0.6118559278548197,0.2533935395533991,0.5432722027611787,0.5391202915456119,0.5155807365439093,0.5626598465473146,0.5419008523648189,0.0174074851132051,744
breadth+macro_cross_asset,"['breadth', 'macro_cross_asset']",ok,45,2625,2007-08-20,2018-02-02,0.4924114993501033,0.033533399597318714,0.4547462612390518,0.525944898947422,0.5893773504351282,0.25952514549487204,0.5349669954379794,0.5349947780887008,0.4733044733044733,0.5966850828729282,0.5148580661173567,0.02205294188583469,799
calendar+futures_core+macro_cross_asset+rates_credit+volatility_options_core,"['calendar', 'futures_core', 'macro_cross_asset', 'rates_credit', 'volatility_options_core']",ok,79,2590,2007-08-20,2018-02-02,0.48758453085376163,0.033033072696534216,0.49804119765758514,0.5206176035502958,0.5909688800804529,0.2566214939559473,0.5284234995773457,0.5284489787801046,0.45645645645645644,0.6004415011037527,0.5163451989587345,0.04890383889498376,786
breadth+equity_rotation+rates_credit,"['breadth', 'equity_rotation', 'rates_credit']",ok,63,2633,2007-08-20,2018-02-02,0.482387020559996,0.032492585331523605,0.44612568616867065,0.5148796058915196,0.5852269815398654,0.25877503550432973,0.5282480018096818,0.5275279106858054,0.44242424242424244,0.6126315789473684,0.5174206132166455,0.05368712870989509,805
breadth+equity_rotation+macro_cross_asset,"['breadth', 'equity_rotation', 'macro_cross_asset']",ok,55,2625,2007-08-20,2018-02-02,0.4924114993501033,0.03181945612559567,0.47609350085258484,0.524230955475699,0.5704855788559742,0.26105161559792384,0.5408383668476183,0.5408925493200536,0.4782608695652174,0.6035242290748899,0.52569214497347,0.0173066607922991,799
breadth+calendar+equity_rotation+futures_core+trend_direction+volatility_options_core,"['breadth', 'calendar', 'equity_rotation', 'futures_core', 'trend_direction', 'volatility_options_core']",ok,98,2431,2008-04-10,2018-02-02,0.5096995287926076,0.03148522122269126,0.38172946870326996,0.5411847500152989,0.6097179627696074,0.2643362586227179,0.541402759929013,0.5345572967360976,0.4053030303030303,0.6638115631691649,0.5308347117861355,0.041743499626041194,731
rates_credit+volatility_options_core,"['rates_credit', 'volatility_options_core']",ok,52,2598,2007-08-20,2018-02-02,0.4910656015871774,0.03097997754979509,0.5012801289558411,0.5220455791369725,0.5942621388736076,0.2579374124560466,0.528023598820059,0.5225059044874105,0.5019815059445178,0.5430303030303031,0.5289648244488979,0.04524369172488878,791
calendar+equity_rotation+interaction_consensus+macro_cross_asset+trend_direction,"['calendar', 'equity_rotation', 'interaction_consensus', 'macro_cross_asset', 'trend_direction']",ok,79,2464,2008-04-10,2018-02-02,0.5065938594683701,0.02967236760766534,0.5016857981681824,0.5362662270760354,0.5954528419245761,0.2512581331045179,0.5314532984015778,0.5309338347211031,0.4477124183006536,0.6141552511415526,0.5341985328845825,0.010561562391930079,744
calendar+interaction_consensus+macro_cross_asset,"['calendar', 'interaction_consensus', 'macro_cross_asset']",ok,51,2625,2007-08-20,2018-02-02,0.4924114993501033,0.029461987409842627,0.4533712863922119,0.5218734867599459,0.5796925735974748,0.25853084151912986,0.5258588831969824,0.5248093860651288,0.43797856049004597,0.6116402116402117,0.5121153843112634,0.014721469879557575,799
technical_dynamics+volatility_options_core,"['technical_dynamics', 'volatility_options_core']",ok,57,2598,2007-08-20,2018-02-02,0.4910656015871774,0.02934842195943288,0.4844921976327896,0.5204140235466103,0.5701835505410799,0.260326517692009,0.543141592920354,0.5406082836619288,0.5034387895460798,0.5777777777777777,0.522090258536035,0.01733478298851475,791
calendar+futures_core+macro_cross_asset+technical_dynamics+volatility_options_core,"['calendar', 'futures_core', 'macro_cross_asset', 'technical_dynamics', 'volatility_options_core']",ok,84,2590,2007-08-20,2018-02-02,0.48758453085376163,0.029209372358410812,0.4929726719856262,0.5167939032121724,0.5784325770296724,0.2631807098377245,0.5321811601859678,0.5270520345588747,0.5059920106524634,0.5481120584652862,0.5115231539262937,0.02033080510111224,786
breadth+calendar+macro_cross_asset+rates_credit,"['breadth', 'calendar', 'macro_cross_asset', 'rates_credit']",ok,70,2625,2007-08-20,2018-02-02,0.4924114993501033,0.029073323648596938,0.5028750896453857,0.5214848229987002,0.581022999145133,0.25315361396670655,0.5200225552412264,0.5200283626919062,0.45755395683453237,0.5825027685492802,0.5212565164761637,0.04725581922691541,799
interaction_consensus,['interaction_consensus'],ok,34,2629,2007-08-20,2018-02-02,0.4966401414677277,0.028678792471895864,0.5166228711605072,0.5253189339396236,0.6134744171735782,0.2536009280007901,0.5291966654035619,0.519295905707196,0.5210918114143921,0.5175,0.5113430778434399,0.033007374688911524,803
calendar+equity_rotation+macro_cross_asset+technical_dynamics+volatility_options_core,"['calendar', 'equity_rotation', 'macro_cross_asset', 'technical_dynamics', 'volatility_options_core']",ok,84,2590,2007-08-20,2018-02-02,0.48758453085376163,0.028535767117497945,0.46519865095615387,0.5161202979712596,0.5910225383582176,0.2592723300931113,0.5199638102282333,0.5195406445406445,0.4351851851851852,0.6038961038961039,0.5149587208828023,0.025607433526011848,786
breadth+calendar+equity_rotation+futures_core+technical_dynamics,"['breadth', 'calendar', 'equity_rotation', 'futures_core', 'technical_dynamics']",ok,87,2627,2007-08-20,2018-02-02,0.49427824718987085,0.02833599756413191,0.41172662377357483,0.5226142447540028,0.5776071824119942,0.2638917878778005,0.5320278602420644,0.5271382435670382,0.41379310344827586,0.6404833836858006,0.5268524686696593,0.03627169774007573,801
breadth+calendar+equity_rotation+futures_core+macro_cross_asset,"['breadth', 'calendar', 'equity_rotation', 'futures_core', 'macro_cross_asset']",ok,74,2625,2007-08-20,2018-02-02,0.4924114993501033,0.02677319876647033,0.47910939157009125,0.5191846981165736,0.5684761166422819,0.26131431813655676,0.5273657517139434,0.5260793296230392,0.48633879781420764,0.5658198614318707,0.5213068464495006,0.0367259684103442,799
equity_rotation+rates_credit,"['equity_rotation', 'rates_credit']",ok,48,2633,2007-08-20,2018-02-02,0.482387020559996,0.026617403106620363,0.47546686232089996,0.5090044236666164,0.5702120484493275,0.264062024159795,0.530874553863168,0.5229217339770104,0.5175879396984925,0.5282555282555282,0.50914487693472,0.014185224831627397,805
calendar+futures_core+macro_cross_asset+volatility_options_core,"['calendar', 'futures_core', 'macro_cross_asset', 'volatility_options_core']",ok,63,2590,2007-08-20,2018-02-02,0.48758453085376163,0.025920593829247607,0.4797881990671158,0.5135051246830092,0.5868594739862015,0.2587360048957853,0.5149249788672865,0.5140498138685893,0.46458923512747874,0.5635103926096998,0.5151067600212377,0.02630555667906904,786
breadth+calendar+equity_rotation+technical_dynamics,"['breadth', 'calendar', 'equity_rotation', 'technical_dynamics']",ok,77,2633,2007-08-20,2018-02-02,0.482387020559996,0.025901070728396924,0.44106680154800415,0.5082880912883929,0.5759565604403651,0.259814729397924,0.5234693108128488,0.5180107249072766,0.4006568144499179,0.6353646353646354,0.5121120954744408,0.01452583661558915,805
calendar+interaction_consensus+macro_cross_asset+trend_direction,"['calendar', 'interaction_consensus', 'macro_cross_asset', 'trend_direction']",ok,69,2464,2008-04-10,2018-02-02,0.5065938594683701,0.025852933384357235,0.5017218291759491,0.5324467928527273,0.5872296999417561,0.2617374847960851,0.5451929587000677,0.5406501047417125,0.5190409026798307,0.5622593068035944,0.5297163621051549,0.01829534311124229,744
calendar+macro_cross_asset,"['calendar', 'macro_cross_asset']",ok,39,2625,2007-08-20,2018-02-02,0.4924114993501033,0.025696409001707443,0.48781590163707733,0.5181079083518108,0.5759120042439654,0.25809337012801903,0.5219467594362464,0.5208320181806704,0.4794520547945205,0.5622119815668203,0.5154555522328996,0.03978446075240014,799
calendar+equity_rotation+rates_credit+technical_dynamics,"['calendar', 'equity_rotation', 'rates_credit', 'technical_dynamics']",ok,78,2633,2007-08-20,2018-02-02,0.482387020559996,0.025580606243402138,0.5098043382167816,0.5079676268033981,0.56542453914487,0.26064783591346213,0.5371173277032122,0.5302252769646894,0.5203045685279187,0.5401459854014599,0.5005511406594518,0.016913102235058475,805
futures_core+technical_dynamics,"['futures_core', 'technical_dynamics']",ok,53,2627,2007-08-20,2018-02-02,0.49427824718987085,0.025538555225698423,0.44690875709056854,0.5198168024155693,0.5798158730247266,0.26456163685682743,0.5336263987211692,0.5334677419354839,0.4583333333333333,0.6086021505376344,0.5201250202146741,0.019884717806630228,801
breadth+calendar+equity_rotation+futures_core+volatility_options_core,"['breadth', 'calendar', 'equity_rotation', 'futures_core', 'volatility_options_core']",ok,80,2592,2007-08-20,2018-02-02,0.4935963182117028,0.025069033530571994,0.4836675822734833,0.5186653517422748,0.5855925400717358,0.26172954327653425,0.5218606180144642,0.5210772356730035,0.4694167852062589,0.572737686139748,0.5161068568443136,0.015330890820496037,788
calendar+futures_core+interaction_consensus+macro_cross_asset+rates_credit+trend_direction,"['calendar', 'futures_core', 'interaction_consensus', 'macro_cross_asset', 'rates_credit', 'trend_direction']",ok,95,2464,2008-04-10,2018-02-02,0.5065938594683701,0.023667245591828312,0.4534790515899658,0.5302611050601984,0.5818678280246069,0.2608565629602911,0.5420358541108593,0.5415810896598081,0.45901639344262296,0.6241457858769932,0.5320072092782628,0.04278927622030885,744
volatility_options_core,['volatility_options_core'],ok,36,2598,2007-08-20,2018-02-02,0.4910656015871774,0.023448716944683645,0.4512031078338623,0.514514318531861,0.5758006542574404,0.25872623841418124,0.5357669616519174,0.5330736018349862,0.4262295081967213,0.6399176954732511,0.5074870849242731,0.032467933422366646,791
calendar+equity_rotation+technical_dynamics,"['calendar', 'equity_rotation', 'technical_dynamics']",ok,62,2633,2007-08-20,2018-02-02,0.482387020559996,0.02318654803197112,0.4749627560377121,0.5055735685919671,0.5636775732877944,0.2605589980462692,0.5300891016940632,0.5301042494920045,0.4606413994169096,0.5995670995670995,0.5039084498675016,0.01877224781061635,805
calendar+equity_rotation+futures_core+rates_credit+volatility_options_core,"['calendar', 'equity_rotation', 'futures_core', 'rates_credit', 'volatility_options_core']",ok,81,2592,2007-08-20,2018-02-02,0.4935963182117028,0.02245890861275479,0.48334167897701263,0.5160552268244576,0.5790239794481059,0.2669331304239663,0.5258842866535174,0.5206278974825687,0.49933598937583,0.5419198055893074,0.5153119832524574,0.03020510585398321,788
breadth+calendar+equity_rotation+futures_core+macro_cross_asset+technical_dynamics,"['breadth', 'calendar', 'equity_rotation', 'futures_core', 'macro_cross_asset', 'technical_dynamics']",ok,95,2625,2007-08-20,2018-02-02,0.4924114993501033,0.02216020592807799,0.5027619302272797,0.5145717052781813,0.5811569314413646,0.2606699334624325,0.5268687718225145,0.5232696897374702,0.5,0.5465393794749404,0.5243587963279533,0.02877672715593409,799
breadth+calendar,"['breadth', 'calendar']",ok,46,2633,2007-08-20,2018-02-02,0.482387020559996,0.021854421153169323,0.489583283662796,0.5042414417131653,0.5667811383420813,0.2598937031547068,0.5383332076609862,0.5377028714107366,0.4888888888888889,0.5865168539325842,0.5063762532719761,0.013412481586111196,805
breadth+calendar+futures_core+macro_cross_asset+technical_dynamics+volatility_options_core,"['breadth', 'calendar', 'futures_core', 'macro_cross_asset', 'technical_dynamics', 'volatility_options_core']",ok,99,2590,2007-08-20,2018-02-02,0.48758453085376163,0.021476120033812274,0.4737236648797989,0.5090606508875739,0.5724276731729873,0.2596970371292187,0.5281659446322908,0.5273141428801806,0.4371069182389937,0.6175213675213675,0.5226648349174439,0.05212485684351018,786
breadth+equity_rotation+futures_core+macro_cross_asset,"['breadth', 'equity_rotation', 'futures_core', 'macro_cross_asset']",ok,65,2625,2007-08-20,2018-02-02,0.4924114993501033,0.021236333052985557,0.463340699672699,0.5136478324030889,0.5716577755353353,0.25761691139918913,0.5224086958737926,0.5218154394624983,0.44042232277526394,0.6032085561497326,0.5101189063618148,0.02339822526303774,799
breadth+calendar+interaction_consensus+macro_cross_asset+volatility_options_core,"['breadth', 'calendar', 'interaction_consensus', 'macro_cross_asset', 'volatility_options_core']",ok,80,2590,2007-08-20,2018-02-02,0.48758453085376163,0.021066673710904427,0.4820648431777954,0.5086512045646661,0.5833760723106709,0.261213181767635,0.523906382079459,0.5237869448395764,0.4619883040935672,0.5855855855855856,0.5007531125743403,0.04185997065408288,786
breadth+calendar+macro_cross_asset+volatility_options_core,"['breadth', 'calendar', 'macro_cross_asset', 'volatility_options_core']",ok,68,2590,2007-08-20,2018-02-02,0.48758453085376163,0.020670435333896897,0.48131754994392395,0.5082549661876585,0.5845159912651046,0.2605658137774191,0.5209478021978022,0.5208738343932254,0.4574780058651026,0.5842696629213483,0.5102285329620129,0.042014180486203874,786
calendar+futures_core+technical_dynamics,"['calendar', 'futures_core', 'technical_dynamics']",ok,62,2627,2007-08-20,2018-02-02,0.49427824718987085,0.019525005709066068,0.4752349853515625,0.5138032528989369,0.5781936994836991,0.25618788279829924,0.5281076349242597,0.5280146912052377,0.4549483013293944,0.601081081081081,0.5143029982496984,0.02335447318804106,801
calendar+equity_rotation+macro_cross_asset+technical_dynamics,"['calendar', 'equity_rotation', 'macro_cross_asset', 'technical_dynamics']",ok,70,2625,2007-08-20,2018-02-02,0.4924114993501033,0.019108239671738247,0.4830961227416992,0.5115197390218416,0.5803134824229249,0.2586739395798698,0.5140269388587303,0.5139231056364315,0.45673758865248226,0.5711086226203808,0.5115522021881516,0.026060953593999753,799
calendar+equity_rotation+macro_cross_asset+rates_credit+volatility_options_core,"['calendar', 'equity_rotation', 'macro_cross_asset', 'rates_credit', 'volatility_options_core']",ok,79,2590,2007-08-20,2018-02-02,0.48758453085376163,0.018728867286559536,0.4713715612888336,0.5063133981403212,0.5726332817118674,0.2614284529397062,0.5158363271344041,0.5157422061175314,0.43872919818456885,0.5927552140504939,0.5108921618041314,0.04271892494942888,786
equity_rotation+technical_dynamics,"['equity_rotation', 'technical_dynamics']",ok,53,2633,2007-08-20,2018-02-02,0.482387020559996,0.01865605992057512,0.4517669826745987,0.5010430804805711,0.5619503406546477,0.26323774249397064,0.516802392801488,0.5127055209133395,0.40192926045016075,0.6234817813765182,0.4924616966297448,0.019674408265189902,805
calendar+equity_rotation+interaction_consensus+rates_credit+technical_dynamics,"['calendar', 'equity_rotation', 'interaction_consensus', 'rates_credit', 'technical_dynamics']",ok,90,2629,2007-08-20,2018-02-02,0.4966401414677277,0.018403435644814947,0.47031430900096893,0.5150435771125427,0.5817305684911288,0.262637315466514,0.5261652140962486,0.526144553980536,0.46418338108882523,0.5881057268722467,0.5141301435756817,0.005632633261567737,803
futures_core+volatility_options_core,"['futures_core', 'volatility_options_core']",ok,46,2592,2007-08-20,2018-02-02,0.4935963182117028,0.01838264299802761,0.4379526376724243,0.5119789612097304,0.5784528005112617,0.26350741389388865,0.5326561472715319,0.5318433229852644,0.4409448818897638,0.6227417640807651,0.507118665531602,0.03660324554133684,788
breadth+calendar+futures_core,"['breadth', 'calendar', 'futures_core']",ok,56,2627,2007-08-20,2018-02-02,0.49427824718987085,0.01784400294334071,0.4569062292575836,0.5121222501332116,0.5832671389982667,0.2601922210912568,0.520219608738677,0.5164249622678654,0.40836012861736337,0.6244897959183674,0.5144642410831161,0.02473813960656147,801
breadth+calendar+equity_rotation,"['breadth', 'calendar', 'equity_rotation']",ok,56,2633,2007-08-20,2018-02-02,0.482387020559996,0.017688382848238093,0.4881732761859894,0.5000754034082341,0.5744605219758391,0.26485259961637786,0.5036853415774393,0.5033821087928582,0.4490934449093445,0.5576707726763718,0.5114153885194447,0.014606547808379942,805
calendar+futures_core,"['calendar', 'futures_core']",ok,41,2627,2007-08-20,2018-02-02,0.49427824718987085,0.01743802491690144,0.49743571877479553,0.5117162721067723,0.5718839524405699,0.25785032740455294,0.5195630661490447,0.5157641016188217,0.4927916120576671,0.5387365911799762,0.50789638029175,0.03511049516809248,801
equity_rotation+technical_dynamics+volatility_options_core,"['equity_rotation', 'technical_dynamics', 'volatility_options_core']",ok,67,2598,2007-08-20,2018-02-02,0.4910656015871774,0.017268384368392176,0.459262490272522,0.5083339859555696,0.5660780678343557,0.2654442678972787,0.5269174041297935,0.5268454611187801,0.4484848484848485,0.6052060737527115,0.5066162414248983,0.02167867963814483,791
macro_cross_asset+volatility_options_core,"['macro_cross_asset', 'volatility_options_core']",ok,44,2590,2007-08-20,2018-02-02,0.48758453085376163,0.017143913778529196,0.45327749848365784,0.5047284446322908,0.5797842410594762,0.2569830956529298,0.5168005071851226,0.5127376100284275,0.39867109634551495,0.6268041237113402,0.5072873339146661,0.02213121507650367,786
calendar+futures_core+interaction_consensus+macro_cross_asset+rates_credit+volatility_options_core,"['calendar', 'futures_core', 'interaction_consensus', 'macro_cross_asset', 'rates_credit', 'volatility_options_core']",ok,91,2590,2007-08-20,2018-02-02,0.48758453085376163,0.017018438292476734,0.4901985228061676,0.5046029691462384,0.5672171906577164,0.2590667312790658,0.5220374577345731,0.5218286330632432,0.4622093023255814,0.581447963800905,0.5079500360367829,0.039413467081092744,786
calendar+equity_rotation+futures_core+interaction_consensus,"['calendar', 'equity_rotation', 'futures_core', 'interaction_consensus']",ok,63,2627,2007-08-20,2018-02-02,0.49427824718987085,0.016822714470579203,0.4756188690662384,0.51110096166045,0.5746348348698225,0.2589351060418347,0.5154049630813732,0.5152237614276018,0.4401772525849335,0.5902702702702702,0.5050647453618535,0.022010338558536752,801
calendar+interaction_consensus+macro_cross_asset+volatility_options_core,"['calendar', 'interaction_consensus', 'macro_cross_asset', 'volatility_options_core']",ok,65,2590,2007-08-20,2018-02-02,0.48758453085376163,0.015902366863905337,0.4876019209623337,0.503486897717667,0.5905225383943564,0.2652454880324552,0.5184250845308538,0.5122291876967647,0.4967148488830486,0.5277435265104808,0.5028701017730114,0.030329918758745026,786
calendar+equity_rotation+futures_core+interaction_consensus+macro_cross_asset+trend_direction,"['calendar', 'equity_rotation', 'futures_core', 'interaction_consensus', 'macro_cross_asset', 'trend_direction']",ok,89,2464,2008-04-10,2018-02-02,0.5065938594683701,0.015461717347149073,0.4635033905506134,0.5220555768155192,0.5864515901176768,0.25915862375282755,0.5214006063995761,0.5201547887778136,0.42857142857142855,0.6117381489841986,0.5200168921198374,0.029356406105318207,744
calendar+equity_rotation+interaction_consensus+macro_cross_asset,"['calendar', 'equity_rotation', 'interaction_consensus', 'macro_cross_asset']",ok,61,2625,2007-08-20,2018-02-02,0.4924114993501033,0.01534903280067279,0.472085639834404,0.5077605321507761,0.5753461432192475,0.2580540696976489,0.5154732777735301,0.513610557704077,0.4192546583850932,0.6079664570230608,0.5098596442783135,0.013117733349303879,799
interaction_consensus+macro_cross_asset,"['interaction_consensus', 'macro_cross_asset']",ok,42,2625,2007-08-20,2018-02-02,0.4924114993501033,0.014973112113566223,0.47924670577049255,0.5073846114636695,0.5741600036877865,0.2599625720747078,0.5158714988403803,0.5151269959669773,0.4696132596685083,0.5606407322654462,0.5037274160277853,0.034517170358199865,799
calendar+equity_rotation+futures_core+rates_credit+technical_dynamics+volatility_options_core,"['calendar', 'equity_rotation', 'futures_core', 'rates_credit', 'technical_dynamics', 'volatility_options_core']",ok,102,2592,2007-08-20,2018-02-02,0.4935963182117028,0.014806048652202475,0.5298612713813782,0.5084023668639053,0.5922726125101003,0.26532441295105574,0.5291387245233399,0.5084773151828941,0.5371702637889688,0.4797843665768194,0.5037911418674977,0.029209311002593108,788
equity_rotation+macro_cross_asset+rates_credit,"['equity_rotation', 'macro_cross_asset', 'rates_credit']",ok,56,2625,2007-08-20,2018-02-02,0.4924114993501033,0.014565333741111575,0.4991042762994766,0.5069768330912149,0.5615138471949186,0.25932122502254096,0.5251580141193262,0.5249183636737632,0.4494047619047619,0.6004319654427646,0.51265929883563,0.054038770314599284,799
breadth+calendar+trend_direction,"['breadth', 'calendar', 'trend_direction']",ok,64,2472,2008-04-10,2018-02-02,0.5107050974578119,0.014178985159667978,0.4782766103744507,0.5248840826174799,0.5953265116114146,0.2608818335605439,0.5287903893951946,0.5262424182696184,0.4920863309352518,0.5603985056039851,0.5258071835611777,0.007439525179596753,749
calendar+equity_rotation+futures_core+macro_cross_asset+trend_direction+volatility_options_core,"['calendar', 'equity_rotation', 'futures_core', 'macro_cross_asset', 'trend_direction', 'volatility_options_core']",ok,91,2429,2008-04-10,2018-02-02,0.511394307446939,0.014093362777573337,0.44599999487400055,0.5254876702245124,0.5908699625853921,0.258944181661654,0.5236013986013985,0.5202508046118505,0.407871198568873,0.632630410654828,0.5287532479337519,0.004463394962889331,730
calendar+equity_rotation+futures_core+rates_credit+technical_dynamics,"['calendar', 'equity_rotation', 'futures_core', 'rates_credit', 'technical_dynamics']",ok,88,2627,2007-08-20,2018-02-02,0.49427824718987085,0.014063332572124498,0.5479774177074432,0.5083415797619953,0.5803113267055041,0.2597591822447375,0.5264710360051763,0.5109790848550617,0.5317365269461077,0.49022164276401564,0.5059582433788075,0.017355067758379895,801
calendar+macro_cross_asset+technical_dynamics+volatility_options_core,"['calendar', 'macro_cross_asset', 'technical_dynamics', 'volatility_options_core']",ok,74,2590,2007-08-20,2018-02-02,0.48758453085376163,0.013828719357565578,0.4589780867099762,0.5014132502113272,0.5677165102240077,0.26663000804590326,0.515730663567202,0.5155221922887898,0.45573294629898403,0.5753114382785957,0.4952466382869773,0.02511970718604975,786
